"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0051523",2852.13022195936,-0.786838032796895,0.0805027656956914,-9.77404969875474,1.45516473521749e-22,4.42873790376e-20
"FBgn0026562",23460.0755291105,-2.08608866911451,0.213896950342883,-9.75277424839603,1.7949473869396e-22,5.26052543439003e-20
"FBgn0034897",539.303379131195,-1.6666810725737,0.178666410287813,-9.32845222495292,1.07428159401741e-20,3.03599651909277e-18
"FBgn0001225",218.425378943731,1.21893486423558,0.130898602674602,9.31205405809952,1.25383678270404e-20,3.40257292300716e-18
"FBgn0039109",290.334451440046,-1.14961451501635,0.123494492181926,-9.30903471648595,1.28999352571989e-20,3.40257292300716e-18
"FBgn0052407",114.813921385962,-1.92797013443662,0.214502323647105,-8.98810838808664,2.51521922208706e-19,6.42029990463707e-17
"FBgn0036968",447.610671716288,-0.947858814250931,0.105976842729483,-8.94401823868675,3.75270583330775e-19,9.27973789342633e-17
"FBgn0040827",117.030779720834,-1.93455366584951,0.217697624109804,-8.88642525962411,6.310647113347e-19,1.51321668508833e-16
"FBgn0261552",2891.60113715861,-1.75596546911842,0.198872153883057,-8.8296196065286,1.05032315488254e-18,2.44447268370162e-16
"FBgn0001224",314.429485648682,1.37526424239639,0.156998061034869,8.75975303982221,1.95678606599778e-18,4.42401375435442e-16
"FBgn0050147",598.405971050014,-0.874425484035058,0.101394752781398,-8.62397175443853,6.46710769043868e-18,1.42150619873448e-15
"FBgn0025111+FBgn0003360",3454.29887102179,-0.997054232918914,0.116240772179489,-8.57749147931803,9.69645607548344e-18,2.07373126825136e-15
"FBgn0031150",469.229985713552,1.18088817834227,0.140395439588144,8.41115766869965,4.059835514051e-17,8.45407326912779e-15
"FBgn0016715",86.3132925856205,-1.74580484024262,0.207742790239995,-8.40368437444098,4.32684633047283e-17,8.77906025975167e-15
"FBgn0051363",4196.66475888597,0.892729069181799,0.107351056825134,8.31597839447427,9.09983994292718e-17,1.80017583670957e-14
"FBgn0085359",33.953598076468,-2.61859419484292,0.321124756169936,-8.15444510125898,3.50786712423947e-16,6.77018354978218e-14
"FBgn0039827",171.935554241013,-2.29871980882774,0.282086350423163,-8.14899340354253,3.66965965965709e-16,6.91381354449204e-14
"FBgn0051642",56.4658468110853,1.8380089133767,0.225954688014453,8.13441371598867,4.13936669873281e-16,7.61739736908668e-14
"FBgn0040271",601.467951787499,0.840524916546324,0.103909372494007,8.08901927104606,6.0147055650118e-16,1.08169011672587e-13
"FBgn0025678",5220.83066172061,0.556466261126191,0.0692925984055872,8.03067389490941,9.69387066814581e-16,1.7046133021564e-13
"FBgn0039479",97.4144915488579,1.50109775942348,0.187672795812194,7.99848349318376,1.25960904646498e-15,2.16680138797335e-13
"FBgn0260011",45.0828278182932,1.91788795919055,0.244374130521541,7.84816279488101,4.22175979928547e-15,7.10782665781828e-13
"FBgn0033095",811.172564412371,0.73761085970626,0.0959948335866447,7.68385997607355,1.54365384008636e-14,2.54477767429237e-12
"FBgn0032004",517.672048890807,-1.190100208117,0.156811497595045,-7.58936829485777,3.21468837893569e-14,5.19139370255471e-12
"FBgn0034438",44.7358011197657,1.71455473812643,0.2278715889217,7.5242146080597,5.30381668986074e-14,8.39382029337361e-12
"FBgn0037153",63.6323357619375,1.62227937423902,0.216031302870838,7.50946438169172,5.93697689683692e-14,9.21162709503345e-12
"FBgn0001137",290.657108373062,-1.24725524332868,0.166476427584995,-7.49208318211836,6.77889347673316e-14,1.03156507848826e-11
"FBgn0029801",804.301078530234,-0.829134558413124,0.11197101900495,-7.40490321318294,1.31246156540926e-13,1.95952988058179e-11
"FBgn0036684",484.214338744485,-0.884506837555449,0.119617496566831,-7.39446036693527,1.41983695168314e-13,2.05401394137129e-11
"FBgn0051431",1328.71181917548,-0.653489406311452,0.08838426557386,-7.39373011778156,1.42766039144978e-13,2.05401394137129e-11
"FBgn0035968",160.573582376258,1.11948910609246,0.151888721310614,7.37045579443049,1.70045645517615e-13,2.40280570175159e-11
"FBgn0001258",888.612695586217,0.894185029574835,0.12177730581231,7.3427887372792,2.09188590598986e-13,2.84254465898606e-11
"FBgn0039257",293.77757945846,-1.01711942084509,0.138552521704069,-7.34103867858525,2.11942543763652e-13,2.84254465898606e-11
"FBgn0051195",545.799565664275,0.708402428509883,0.0964841613644291,7.34216288447785,2.10169392312261e-13,2.84254465898606e-11
"FBgn0027515",259.248023350259,0.941338078171931,0.129051103016488,7.29430478445167,3.00205155488113e-13,3.9592056589624e-11
"FBgn0051038",388.098186039983,-0.918078154762572,0.126665778706624,-7.24803624259852,4.22857478446974e-13,5.48536266713264e-11
"FBgn0024315",52.9390371539912,-1.71639498220136,0.240307371043693,-7.14249827105504,9.16496701340427e-13,1.15114895201695e-10
"FBgn0035232",1083.5490226517,-0.571344682790712,0.0799895115311976,-7.14274499060887,9.14852581791204e-13,1.15114895201695e-10
"FBgn0261362",3453.73018699876,1.38174931893352,0.194271087220114,7.11248049673988,1.13975646639328e-12,1.40920201852656e-10
"FBgn0034010",236.746276788605,-1.21970083986709,0.171918981640064,-7.09462578379334,1.29701962049474e-12,1.57897173184229e-10
"FBgn0086365",1717.9314649433,-0.520113049393019,0.0734548767861529,-7.08071502055894,1.43412553336139e-12,1.71942959780131e-10
"FBgn0034405",1319.19638406329,0.668028214761204,0.0945896867976537,7.06237896939283,1.63675861471893e-12,1.93308521168222e-10
"FBgn0037754",160.479079220019,-1.82761164081493,0.25934638417249,-7.04699102185822,1.82828110677201e-12,2.12752770557161e-10
"FBgn0053307",603.09289750338,-1.32243255364161,0.190334197163968,-6.94795035966327,3.7063136051041e-12,4.25044341408532e-10
"FBgn0015568",117.038344701918,1.07554310176883,0.154970972790643,6.94028747707371,3.91302833932388e-12,4.42339903558141e-10
"FBgn0032405",50.6281823492568,1.95723174363508,0.28243233960866,6.92991371436794,4.21097384212336e-12,4.62797722398919e-10
"FBgn0038805",447.661028226993,0.763977817583824,0.110225279518283,6.93105811046827,4.1770441022164e-12,4.62797722398919e-10
"FBgn0039113",267.531784773149,0.966647361499953,0.139541436126594,6.92731412498145,4.28905518020918e-12,4.64921830698565e-10
"FBgn0040099",470.737759345769,-1.54258874705113,0.223206096465848,-6.91105113827911,4.81075580211455e-12,5.14425819758547e-10
"FBgn0035765",321.724187431221,0.988009896429456,0.143757500884666,6.8727537022372,6.29742434833477e-12,6.64420251578307e-10
"FBgn0063498",172.081082384128,-1.27316026706214,0.185336446233105,-6.86945440542675,6.44479113430121e-12,6.7102147691744e-10
"FBgn0036985",1011.69694624473,-1.26438241174853,0.184131104837598,-6.86675080162968,6.56806553387667e-12,6.74975358046312e-10
"FBgn0038198",39.7827885290119,1.92538873991377,0.282105391302641,6.82506892556413,8.78831104214377e-12,8.91562888160047e-10
"FBgn0003076",880.337758476405,0.691272901403117,0.101746183006554,6.79409173864133,1.08997013619377e-11,1.09176375793688e-09
"FBgn0261015+FBgn0053191+FBgn0046874",1050.78401919844,-0.886123089375414,0.13059471935682,-6.7852903527767,1.1585327350099e-11,1.14593369151667e-09
"FBgn0038877",592.878742090397,-0.723836801094714,0.1068468168436,-6.77452845557625,1.24812668141484e-11,1.21931190494267e-09
"FBgn0261284",23.4679183775499,1.99845748905003,0.297608120172835,6.71506371495991,1.87984061429325e-11,1.81404619279299e-09
"FBgn0040398",2117.57910398927,-0.857530789303771,0.128214451785459,-6.68825376049401,2.2584926740361e-11,2.15318705176478e-09
"FBgn0031805",1589.58638057565,-0.867524692104335,0.130628700734557,-6.64114920554238,3.11246762879036e-11,2.89752427607272e-09
"FBgn0259715",402.348874846924,-1.57275462448971,0.236766165132844,-6.64264939885846,3.0809410954275e-11,2.89752427607272e-09
"FBgn0050463",26.1777991646214,1.89498144068474,0.285861678815595,6.62901529346703,3.37933573401446e-11,3.10938182130889e-09
"FBgn0030041",40.893270671722,-1.99980945332713,0.302409231403767,-6.61292462549546,3.76800338783742e-11,3.42715066758132e-09
"FBgn0034389",67.6856678237176,-1.68555083895523,0.255935903688465,-6.58583190034544,4.52345384678781e-11,4.06751026018545e-09
"FBgn0004108",368.104556872172,0.789381084536196,0.12008472656714,6.57353442941681,4.91347052179688e-11,4.368572161683e-09
"FBgn0000116",331.000130238075,1.1763427460803,0.181114066184882,6.49503802139522,8.3012443193676e-11,7.26133321137782e-09
"FBgn0038149",631.982271272879,1.06099291164555,0.163376820866695,6.49414590158571,8.3505790753871e-11,7.26133321137782e-09
"FBgn0030452",484.890588497934,-0.752795909805416,0.115971500159928,-6.49121472747435,8.51470166288496e-11,7.32356894113138e-09
"FBgn0031689",168.957302171768,1.01933155039312,0.157818857488699,6.45887042026088,1.05487386602853e-10,8.97550204503633e-09
"FBgn0038528",75.0682523658353,1.30995417174482,0.203614082364055,6.43351460044237,1.24686611513662e-10,1.04962250734852e-08
"FBgn0031327",398.461572611581,1.14754274232292,0.178659476089593,6.42307235775984,1.33550969599256e-10,1.1124092867778e-08
"FBgn0033367",8092.12968294003,1.24294021348218,0.194253132496211,6.39855943381725,1.5684969030658e-10,1.2928662493708e-08
"FBgn0033724",79.5174061591131,1.32136283604066,0.208256009042813,6.34489656319602,2.22574939646778e-10,1.81570669837624e-08
"FBgn0004369",493.497050031013,-0.759001118233344,0.120215830262152,-6.31365367255052,2.72523446641575e-10,2.19093983799205e-08
"FBgn0261560",973.770880339272,-0.878118112197426,0.139102181641745,-6.31275585927908,2.74109748466084e-10,2.19093983799205e-08
"FBgn0001124",721.58422426127,0.703439320688919,0.111950868875031,6.28346459261661,3.31109648847572e-10,2.62007065133084e-08
"FBgn0261238",543.260506277284,0.717590475876608,0.114400309483169,6.27262705073525,3.55006555091464e-10,2.78135333706807e-08
"FBgn0037635",94.6052626768426,-1.06188133869822,0.171239154191163,-6.20115968052953,5.60486096804582e-10,4.34816321962222e-08
"FBgn0000567",143.10665849157,-1.11418809440907,0.179913476754222,-6.19291069524022,5.906319738718e-10,4.53754447499762e-08
"FBgn0000406",141.369613405004,-1.58010563433698,0.255550939890342,-6.18313372283042,6.28414376078417e-10,4.78138745952742e-08
"FBgn0030805",181.678652534272,1.05219919777067,0.170513519193534,6.17076700279945,6.79595067328535e-10,5.12155787406733e-08
"FBgn0020240",1319.35168202935,0.650974068987564,0.105542463474592,6.1678877634335,6.92082381414178e-10,5.16646026804754e-08
"FBgn0040388",875.209050536794,-0.938002110139333,0.152695859993617,-6.14294395524899,8.10058714138904e-10,5.99064916353379e-08
"FBgn0035403",250.709369778105,-0.935225192357681,0.153540502454347,-6.09106507669375,1.12161941660525e-09,8.2179392996272e-08
"FBgn0035147",10687.2118195539,-0.998735458058089,0.16471891349002,-6.06327128377154,1.333804069246e-09,9.68292807334272e-08
"FBgn0003317",842.068034640418,0.592723706515018,0.0978552969345679,6.05714483612828,1.38558824259515e-09,9.9674179669595e-08
"FBgn0086910",48.8098622743375,1.51179821206982,0.250359619065381,6.03850659988031,1.55547066908962e-09,1.10886841482038e-07
"FBgn0039637",1602.18994813025,-0.555223445352807,0.0919958831468568,-6.03530751986457,1.58660245795177e-09,1.12096296872967e-07
"FBgn0030037",396.231096759092,0.697620569446746,0.115954685248139,6.01632066831853,1.78425957130589e-09,1.24945539714544e-07
"FBgn0035344",49.3658274182515,-1.41229569801794,0.235163562495255,-6.00558897404202,1.90638584968998e-09,1.32326589724533e-07
"FBgn0002527",19942.2129956574,-0.741127008745132,0.123443962107626,-6.00375260232632,1.92808418413812e-09,1.3266895781813e-07
"FBgn0027091",714.692098927268,-0.666490303641472,0.112121750635004,-5.9443444279704,2.77565434859352e-09,1.8934269707259e-07
"FBgn0039809+FBgn0000416",22329.232791838,-0.36954186761539,0.0625683951840737,-5.9062065844619,3.50074940368679e-09,2.36127561245934e-07
"FBgn0044047",159.422895782967,-0.858356964693826,0.145354948348212,-5.90524763310807,3.52117429887782e-09,2.36127561245934e-07
"FBgn0023549",137.510332347111,-1.33705744208052,0.226734200616838,-5.89702584984097,3.70111897620221e-09,2.46108860997379e-07
"FBgn0038293",1790.18883509979,0.605554292697201,0.102788217624638,5.89128118660999,3.83212840828411e-09,2.52696934122935e-07
"FBgn0027580",728.521509397462,-0.85066342569898,0.14463452830827,-5.88146852379468,4.06642286575817e-09,2.65930612700367e-07
"FBgn0039098",186.524243497018,-0.913463460838847,0.155977153523711,-5.85639268445802,4.73029006601112e-09,3.06809715511032e-07
"FBgn0030529",5038.83400001615,-0.533744221413817,0.0912276017195158,-5.85068785491964,4.89544199802492e-09,3.14940101872936e-07
"FBgn0085402",3025.19864990928,-0.601056229166561,0.102800721351036,-5.84680945101658,5.01090943950334e-09,3.19768761248306e-07
"FBgn0024984",58.4595845959169,1.2368602539419,0.21242919138536,5.82245898445357,5.79880336629166e-09,3.67087448299727e-07
"FBgn0038436",304.95431557656,0.664294397210881,0.114294422702464,5.81213309891945,6.16817662106113e-09,3.87371282559181e-07
"FBgn0030598",20.102431290657,1.67329536014734,0.288353949655484,5.80292159044999,6.51692716118387e-09,4.03242826150263e-07
"FBgn0039640",42.5428723692285,-1.38919633854903,0.239402271731514,-5.80277007607929,6.52282089564433e-09,4.03242826150263e-07
"FBgn0010591",956.480454616728,-0.604352593349763,0.104286073298811,-5.79514190373351,6.82634365137888e-09,4.18735328010551e-07
"FBgn0036007",765.483346260256,0.831716790084061,0.144093491079898,5.77206356686081,7.83065621990407e-09,4.76646020523853e-07
"FBgn0011722",7152.8976387485,-0.580819410129796,0.100838094040206,-5.75992055044407,8.4153537132178e-09,5.08325907883148e-07
"FBgn0031703",48.5036525731966,-1.54715283003932,0.268821002565278,-5.75532720760397,8.64741335803754e-09,5.18386226531447e-07
"FBgn0020248",19.0371711306443,1.65635911624658,0.288540889969199,5.74046581898111,9.4416477451474e-09,5.61742545919935e-07
"FBgn0029002",1016.1784452021,1.2109559666295,0.211420327772276,5.72771776200173,1.01790731068412e-08,6.01097055928617e-07
"FBgn0028990",678.149587797113,-0.724398141771553,0.126548679054307,-5.72426474290329,1.03882648607142e-08,6.08906221058012e-07
"FBgn0004893",252.551724236978,-0.810110554799409,0.141964056797034,-5.70644832978833,1.15357903989997e-08,6.71196392847679e-07
"FBgn0033782",96.9170141681701,-1.23421924447628,0.217294777057856,-5.67993055878955,1.34749437562855e-08,7.78300948492605e-07
"FBgn0050069",822.599105665518,-0.894845048025484,0.157937916369222,-5.66580254188958,1.46337969695642e-08,8.39110401595371e-07
"FBgn0032638",71.9684662941913,-1.33253820977182,0.236380416175916,-5.63726145900401,1.72775689021619e-08,9.83578436854726e-07
"FBgn0032036",4447.49562082625,-0.541878078945857,0.0963138031617359,-5.62617258541751,1.84252006734973e-08,1.04141866378132e-06
"FBgn0035761",334.887689308978,0.640916663108832,0.114159302196113,5.61423073529133,1.97438614251398e-08,1.1002336299798e-06
"FBgn0036299",386.382672116126,0.898044663672111,0.159929650344086,5.61524809026959,1.96280419691597e-08,1.1002336299798e-06
"FBgn0040752",2685.15383011218,-0.819956218100758,0.146390685356637,-5.6011502105013,2.12934113179665e-08,1.17828506125223e-06
"FBgn0039593",22.8241698607133,1.59051937160133,0.284920966285298,5.58231776459969,2.37334238386e-08,1.30418460301974e-06
"FBgn0035150",1414.6514823655,0.562248320664464,0.100860860317815,5.5744945947596,2.48249513250244e-08,1.35475751610288e-06
"FBgn0052625",99.60179239838,1.35459379517926,0.243505744010314,5.56288230770392,2.65354860834203e-08,1.43818699574044e-06
"FBgn0038341",252.256705492334,0.802112977123929,0.144253227361808,5.56045082521526,2.69078663329776e-08,1.44844861423709e-06
"FBgn0031374",1247.61737777115,-0.724635951574726,0.130429153681813,-5.55578205577033,2.76371538001865e-08,1.47765404068159e-06
"FBgn0001228+FBgn0001223",160.052449454596,0.762711046616417,0.137381744942174,5.55176415132487,2.8280097524969e-08,1.50188195781933e-06
"FBgn0032088",68.9062976403742,1.14864952966839,0.207532971935841,5.53478090230163,3.11617640922945e-08,1.6360639402199e-06
"FBgn0034400",3227.98906394428,-0.560046243702677,0.101192711965198,-5.53445236150293,3.12202268385196e-08,1.6360639402199e-06
"FBgn0028988+FBgn0033113",308.264723201643,0.919512056147178,0.166247020262987,5.53099871921072,3.18412650790937e-08,1.65763112217677e-06
"FBgn0015371",208.783701119748,-0.872922883052996,0.158621942943941,-5.50316599867584,3.73030881390625e-08,1.92927670878694e-06
"FBgn0033188",760.053326089358,-0.581797291831988,0.106135748294159,-5.48163367369417,4.21416129851144e-08,2.16536742565721e-06
"FBgn0033065",14.696031199899,1.820677790144,0.332509249846392,5.47557035175742,4.36104654624844e-08,2.22638460132025e-06
"FBgn0038865",145.768318175079,-0.952298898521749,0.174007719151427,-5.47273938860741,4.43131551447705e-08,2.2477563888498e-06
"FBgn0034885",85.7645615950456,1.33109252171387,0.244600890240086,5.44189565462069,5.27165531090139e-08,2.65698143153902e-06
"FBgn0038660",807.910710905343,-0.489488171511482,0.0901545141844022,-5.42943607360894,5.6532397746992e-08,2.83127128716423e-06
"FBgn0002868",57.1298102554688,-1.4653206936982,0.269999836633906,-5.42711696409294,5.72715997008557e-08,2.85025263165328e-06
"FBgn0028514",324.281440110595,-1.00999034719254,0.18645042340033,-5.41693780455506,6.06284186208001e-08,2.99845422841494e-06
"FBgn0000146",955.860854035129,0.500458769059617,0.0928039258258886,5.39264653521812,6.94274399664146e-08,3.412293990399e-06
"FBgn0028327",1983.70244552537,0.589791536054037,0.109715202649729,5.3756591776709,7.63030069808898e-08,3.71953089279654e-06
"FBgn0038351",49.4916649897256,-1.45319098365995,0.270365371273704,-5.37491534812278,7.66186699767264e-08,3.71953089279654e-06
"FBgn0053516",430.362909393129,-0.683056060935975,0.127137808964073,-5.37256435753896,7.7624710534526e-08,3.74539228329088e-06
"FBgn0027949",799.635859359972,0.565243645600964,0.108431162861702,5.21292616147539,1.85884899541348e-07,8.91458915194358e-06
"FBgn0035811",561.672173666942,0.863312370738778,0.166095543492552,5.19768533571458,2.01785319400278e-07,9.61883874948434e-06
"FBgn0015541",1059.35064139185,0.467918870636552,0.0900484434378918,5.19630159914185,2.03292345489487e-07,9.63264868178628e-06
"FBgn0035266",213.802501672169,0.964992735460461,0.186534819278023,5.17325794291614,2.30047085375457e-07,1.08354915867619e-05
"FBgn0038545",50.8255924526255,1.16417205791796,0.225595525042233,5.16043949763642,2.46370775684324e-07,1.15356919999412e-05
"FBgn0004507",1048.08828754967,0.84488583186617,0.16405898860488,5.14989053053957,2.606385375475e-07,1.21319573389022e-05
"FBgn0020257",561.075468816425,-0.678293479156422,0.131818058795598,-5.14567947179536,2.66554220408849e-07,1.23347575795042e-05
"FBgn0003502",775.045830856028,0.750513734624085,0.146734190208767,5.11478431547742,3.14099652102464e-07,1.44504101574814e-05
"FBgn0001091",2252.40355859751,0.651834468199005,0.12758867732712,5.10887393657816,3.24084484861713e-07,1.48235868711603e-05
"FBgn0032775",1764.88520814152,-0.72876490108267,0.142911289425789,-5.0994214943467,3.4069313519671e-07,1.54937056253538e-05
"FBgn0001114",20759.6913684775,-0.543422871046812,0.106728753053508,-5.09162578498755,3.55006237150795e-07,1.60523677404242e-05
"FBgn0013765",1564.75617613731,0.509307756043652,0.100222328560229,5.08177931365448,3.73915680147863e-07,1.68113339602843e-05
"FBgn0030237",1170.59047872486,-0.836506118032236,0.164653068890807,-5.08041619671834,3.76608847270482e-07,1.6836755979951e-05
"FBgn0010225",7408.4608870347,-0.468365781361057,0.0922629226842593,-5.07642471899455,3.84603077079753e-07,1.70229664226481e-05
"FBgn0031547",143.525607094466,-1.23885667273343,0.244052423723188,-5.07619081930767,3.85076581530899e-07,1.70229664226481e-05
"FBgn0260933",431.612275641928,0.60075444858232,0.118399629690132,5.07395546890288,3.89630274963091e-07,1.71285798099052e-05
"FBgn0034391",38.9381933931968,1.1692387117858,0.230580572195929,5.07084660537784,3.96049903505485e-07,1.73146015825354e-05
"FBgn0002778",671.246221007869,-0.612062884568622,0.120771445838598,-5.0679436709452,4.02136362355555e-07,1.74840936006566e-05
"FBgn0033775",24.9774543511451,1.40103838019885,0.276846064937743,5.06071264012339,4.17692335207092e-07,1.80611991720968e-05
"FBgn0037739",206.166941010818,0.713276333648299,0.141481263256794,5.04148971552279,4.61921685423502e-07,1.98651429171531e-05
"FBgn0027657",254.203221694936,-0.620855214488869,0.12348051927332,-5.02796083254742,4.95723093881534e-07,2.12035504966734e-05
"FBgn0032820",196.641921376641,0.622802965521776,0.123900690198223,5.02663031598436,4.99173313409703e-07,2.1236335639844e-05
"FBgn0010223",38.4887515207377,-1.21543249656139,0.24327815464552,-4.99606098349601,5.85131637966694e-07,2.47601425199489e-05
"FBgn0000299",27401.7733508679,0.61924312112816,0.124035937154056,4.99244924766476,5.96183828376109e-07,2.50936310315965e-05
"FBgn0037680",277.993503704671,0.821216426544842,0.164789334853559,4.98343189062947,6.24663080519146e-07,2.61532219902011e-05
"FBgn0034718",257.833313251996,1.16139584492662,0.233324548742796,4.97759816180713,6.43781349834514e-07,2.68117990591606e-05
"FBgn0036896",379.462400043565,-0.765824507913,0.154464256244136,-4.95793995668866,7.12445727330545e-07,2.95161415726e-05
"FBgn0030349",1054.78535577452,-0.558080557873243,0.113274861684297,-4.92678207304848,8.35949006853712e-07,3.44524192251741e-05
"FBgn0011823",3162.67344882176,0.436760913771228,0.0886832048317931,4.92495636123705,8.43791827992761e-07,3.45954649477032e-05
"FBgn0032089",66.5217527050515,0.951059550108738,0.193370779198851,4.91832092754163,8.72897188439531e-07,3.56043064542372e-05
"FBgn0035937",529.744923734954,0.558079823435773,0.113881272687913,4.90054080239485,9.55732053847858e-07,3.87831166261441e-05
"FBgn0001122",637.155294236749,0.674979640022655,0.137817401756681,4.89763724623356,9.69958845161427e-07,3.91596139885835e-05
"FBgn0026376",759.279235092238,-0.942669913557164,0.192539021511999,-4.8959941011148,9.78100000309423e-07,3.92878441748653e-05
"FBgn0022338",613.216918257439,-0.500174575522901,0.102202079528631,-4.89397650057386,9.88186435859808e-07,3.94925215502963e-05
"FBgn0039485",39.0295811116481,1.24647775337845,0.255896850709229,4.87101638775071,1.11025629823655e-06,4.41480305926926e-05
"FBgn0031449",623.121919039815,-0.736181496252634,0.151172881024929,-4.86979867858199,1.11712007063281e-06,4.41988555945872e-05
"FBgn0085446",2219.34663181145,0.524557895857779,0.108352563420954,4.84121352828406,1.2904861257058e-06,5.08040632473135e-05
"FBgn0050085",1326.91225661382,-0.471903282414449,0.0975859637511194,-4.83577006646138,1.32631165187746e-06,5.1955960897556e-05
"FBgn0001332",667.120273804815,-0.45995429667683,0.0952072837904309,-4.83108306806941,1.35792330616444e-06,5.29322518309322e-05
"FBgn0000405",1376.34023093852,0.536747153637355,0.111281938159922,4.82330881823789,1.41196100874557e-06,5.47688601088417e-05
"FBgn0039886",480.15342568332,-0.556554572107508,0.115575324598596,-4.81551381352789,1.46821606173808e-06,5.667313998309e-05
"FBgn0086355",2258.56909092811,0.699445232083228,0.145695120307598,4.80074576695862,1.58075845505572e-06,6.07210759944463e-05
"FBgn0045852",1155.3157737361,-0.678598018569582,0.142002576157672,-4.77877258942191,1.76368534858014e-06,6.74204935425827e-05
"FBgn0032156",903.304366043883,-0.416695342898089,0.0875176135323045,-4.76127405764188,1.9237459405744e-06,7.31855847488712e-05
"FBgn0032635",348.980834965793,0.604024711877203,0.126992386811139,4.75638522154482,1.97090212903579e-06,7.42654692717152e-05
"FBgn0040813",30566.8946038874,-0.869901795582133,0.182886816250079,-4.75650357646682,1.96974751028663e-06,7.42654692717152e-05
"FBgn0030145",256.176476333082,0.610728419692177,0.128463612836927,4.75409655859081,1.9933575879876e-06,7.46090458064283e-05
"FBgn0039025+FBgn0039026",1713.09865878868,-0.447743745630114,0.0941916879940292,-4.75353776076819,1.99887750675633e-06,7.46090458064283e-05
"FBgn0015777",675.360149637577,0.614536962919666,0.129378193680763,4.74992690372553,2.03490188928868e-06,7.55970828635744e-05
"FBgn0087007",74.6343427724373,1.00503756270283,0.211896848997296,4.74305100551852,2.10523236403872e-06,7.78444097973757e-05
"FBgn0036576",1025.34253011595,-0.966770764569039,0.204107442273051,-4.73657772495973,2.1735740281481e-06,7.99976338824927e-05
"FBgn0015522",71.11108502335,-1.0219307768605,0.21618644783686,-4.72708066155782,2.27770802157174e-06,8.3057620159895e-05
"FBgn0034694",249.991433317857,-0.644478185721745,0.136315579745212,-4.72783952447946,2.26921413965152e-06,8.3057620159895e-05
"FBgn0011710",1504.63533396781,0.407615325297881,0.0862868810370623,4.7239547935775,2.31301854349764e-06,8.39583290582424e-05
